19212905.1;19216715.1;18211704.1;19215003.2;18211701.1;18222905.1;19224901.1;19235702.1;19242E01.1;20245701.1;19254002.1;18252901.1;18253701.1;sample
0.00305651662528477;0;0;0;0;0;0;0;0;0;0;0;0;1_1
0.000298918527197706;0;0;0;0;0;0;0;0;0;0;0;0;1_2
0;0;0;0;0;0;0;0;0;0;0;0;0;1_3
0;0;0;0;0;0;0;0;0;0;0;0;0;1_4
0;0;0;0;0;0;0;0;0;0;0;0;0;1_5
0;0;0;0;0;0;0;0;0;0;0;0;0;1_6
0;0;0;0;0;0;0;0;0;0;0;0;0;1_7
0;0;0;0;0;0;0;0;0;0;0;0;0;1_8
0.0532467288986326;0;0;0;0;0;0;0;0;0;0;0;0;2_1
0.180612581280296;0;0;0;0;0;0;0;0;0;0;0;0;2_2
0;0;0;0;0;0;0;0;0;0;0;0;0;2_7
0;0;0;0;0;0;0;0;0;0;0;0;0;2_8
0;0;0;0;0;0;0;0;0;0;0;0;0;2_9
0.0975758541023221;0;0;0;0;0;0;0;0;0;0;0;0;3_1
0.24042956710304;0;0;0;0;0;0;0;0;0;0;0;0;3_2
0.515010232883034;0;0;0;0;0;0;0;0;0;0;0;0;3_3
0.0711111212239788;0;0;0;0;0;0;0;0;0;0;0;0;3_4
0.000298918527197706;0;0;0;0;0;0;0;0;0;0;0;0;3_5
0;0;0;0;0;0;0;0;0;0;0;0;0;3_6
0;0;0;0;0;0;0;0;0;0;0;0;0;3_7
0;0;0;0;0;0;0;0;0;0;0;0;0;3_8
0;0;0;0;0;0;0;0;0;0;0;0;0;3_9
0;0;0;0;0;0;0;0;0;0;0;0;0;3_10
0;0;0;0;0;0;0;0;0;0;0;0;0;3_11
0;0;0;0;0;0;0;0;0;0;0;0;0;3_12
0.0131733265970753;0;0;0;0;0;0;0;0;0;0;0;0;4_1
0;0;0;0;0;0;0;0;0;0;0;0;0;4_2
0;0;0;0;0;0;0;0;0;0;0;0;0;4_3
0;0;0;0;0;0;0;0;0;0;0;0;0;4_4
0;0;0;0;0;0;0;0;0;0;0;0;0;4_5
0;0;0;0;0;0;0;0;0;0;0;0;0;4_6
0;0;0;0;0;0;0;0;0;0;0;0;0;4_7
0;0;0;0;0;0;0;0;0;0;0;0;0;4_8
0;0;0;0;0;0;0;0;0;0;0;0;0;4_9
0.294500638532647;0;0;0;0;0;0;0;0;0;0;0;0;2_3
0.250931837806401;0;0;0;0;0;0;0;0;0;0;0;0;2_4
0.0401156773001221;0;0;0;0;0;0;0;0;0;0;0;0;2_5
2.87383907564984e-05;0;0;0;0;0;0;0;0;0;0;0;0;2_6
