dateTime;19212905.1;19216715.1;18211704.1;19215003.2;18211701.1;18222905.1;19224901.1;19235702.1;19242E01.1;20245701.1;19254002.1;18252901.1;18253701.1
7/13/2016 6:00;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 6:05;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 6:10;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 6:15;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 6:20;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 6:25;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 6:30;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 6:35;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 6:40;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 6:45;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 6:50;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 6:55;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:00;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:05;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:10;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:15;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:20;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:25;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:30;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:35;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:40;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:45;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:50;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 7:55;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:00;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:05;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:10;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:15;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:20;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:25;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:30;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:35;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:40;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:45;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:50;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 8:55;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:00;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:05;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:10;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:15;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:20;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:25;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:30;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:35;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:40;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:45;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:50;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 9:55;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:05;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:10;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:15;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:20;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:25;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:30;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:35;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:40;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:45;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:50;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 10:55;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 11:05;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 11:10;0;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 11:15;0;0;0;0;0;0;0;0;0;0;0;0;0.04786
7/13/2016 11:20;0;0;0;0;0;0;0;0;0;0;0;0;0.09472
7/13/2016 11:25;0;0;0;0;0;0;0;0;0;0;0;0;0.07158
7/13/2016 11:30;0;0;0;0.00303;0;0;0;0;0;0;0;0;0.04092
7/13/2016 11:35;0;0;0;0.03139;0;0;0.04167;0;0;0;0;0;0.01115
7/13/2016 11:40;0;0;0;0.02989;0;0;0.04624;0;0;0;0;0;0.00652
7/13/2016 11:45;2.00E-05;0;0;0.0183;0;0;0.08694;0;0;0;0;0;0.00346
7/13/2016 11:50;0.23245;0;0;0.00024;0;0;0.06278;0;0;0;0;0;0.00123
7/13/2016 11:55;0.63058;0;0;0;0;0;0.04097;0;0;0;0;0;3.00E-04
7/13/2016 12:00;0.69725;0;0;0;0;0;0.04684;0;0;0;0;0;4.00E-05
7/13/2016 12:05;0.6604;0;0;0.00121;0;0;0.06656;0;0;0;0;0;0
7/13/2016 12:10;0.61454;0;0;0.00125;0;0;0.08376;0;0;0;0;0;0
7/13/2016 12:15;0.55383;0;0;0;0;0;0.07273;0;0;0;0;0;0
7/13/2016 12:20;0.49093;0;0;0;0;0;0.05104;0;0;0;0;0;0
7/13/2016 12:25;0.43514;0;0;0;0;0;0.03742;0;0;0;0;0;0
7/13/2016 12:30;0.38941;0;0;0;0;0;0.02973;0;0;0;0;0;0
7/13/2016 12:35;0.3502;0;0;0;0;0;0.02374;0;0;0;0;0;0
7/13/2016 12:40;0.31385;0;0;0;0;0;0.01704;0;0;0;0;0;0
7/13/2016 12:45;0.27898;0;0;0;0;0;0.0109;0;0;0;0;0;0
7/13/2016 12:50;0.24502;0;0;0;0;0;0.00616;0;0;0;0;0;0
7/13/2016 12:55;0.21106;0;0;0;0;0;0.00243;0;0;0;0;0;0
7/13/2016 13:00;0.17703;0;0;0;0;0;0.00016;0;0;0;0;0;0
7/13/2016 13:05;0.14251;0;0;0;0;0;1.00E-05;0;0;0;0;0;0
7/13/2016 13:10;0.10726;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 13:15;0.07701;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 13:20;0.05317;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 13:25;0.03563;0;0;0;0;0;0;0;0;0;0;0;0
7/13/2016 13:30;0.02394;0;0;0;0;0;0;0;0;0;0;0;0
